"s","d","studage","lectage","service","dept","y"
1015,1711,6,4,1,3,5
1015,1749,6,4,0,10,3
1015,1780,6,6,1,11,4
1015,1790,6,1,0,10,4
1015,1984,6,3,0,10,1
1015,2079,6,5,1,11,2
1015,2096,6,3,0,10,4
1015,2121,6,4,1,2,3
1016,132,8,6,1,4,4
1016,139,8,6,1,12,5
1016,158,8,4,0,6,1
1016,204,8,6,1,12,4
1016,218,8,3,0,6,5
1016,260,8,6,1,12,4
1016,304,8,2,0,6,1
1016,344,8,2,0,6,2
1016,361,8,6,1,12,3
1016,389,8,3,0,6,5
1016,397,8,4,0,6,4
1016,423,8,2,0,6,3
1016,437,8,2,0,6,5
1016,454,8,6,0,6,5
1016,513,8,2,0,6,4
1016,593,8,6,1,12,4
1016,601,8,3,0,6,2
1016,610,8,3,0,6,2
1016,687,8,6,1,12,2
1016,787,8,6,1,12,3
1016,796,8,2,0,6,4
1016,827,8,6,1,12,5
1016,846,8,2,0,6,4
1016,876,8,3,0,6,4
1016,1030,8,6,0,6,3
1016,1046,8,2,0,6,3
1016,1125,8,4,0,6,3
1016,1178,8,3,0,6,5
1016,1191,8,6,1,12,4
1016,1214,8,3,0,6,4
1016,1243,8,6,1,4,3
1016,1281,8,4,0,6,3
1016,1314,8,6,1,12,5
1016,1329,8,4,0,6,1
1016,1366,8,3,0,6,5
1016,1400,8,2,0,6,4
1016,1468,8,6,1,11,2
1016,1471,8,6,0,6,1
1016,1503,8,2,0,6,1
1016,1546,8,3,0,6,5
1016,1575,8,6,1,12,4
1016,1609,8,3,0,6,4
1016,1629,8,6,0,6,5
1016,1662,8,2,0,6,4
1016,1745,8,3,0,6,4
1016,1758,8,2,0,6,4
1016,1776,8,6,1,12,4
1016,1816,8,6,1,12,5
1016,1841,8,6,1,12,5
1016,1898,8,6,1,15,4
1016,1965,8,2,0,6,1
1016,2025,8,4,0,6,5
1016,2045,8,3,0,6,3
1016,2053,8,6,0,6,4
1016,2070,8,6,1,2,5
1017,273,2,1,0,10,2
1017,377,2,2,0,10,5
1017,494,2,1,1,9,4
1017,696,2,2,1,9,4
1017,714,2,2,1,7,3
1017,862,2,2,0,10,1
1017,1172,2,1,0,10,1
1017,1780,2,2,1,11,1
1017,1919,2,1,1,3,5
1017,2008,2,2,1,7,3
1017,2079,2,1,1,11,2
1018,17,6,1,0,2,3
1018,269,6,1,0,2,5
1018,583,6,1,1,11,2
1018,1002,6,2,0,2,4
1018,2097,6,2,0,2,5
1019,34,6,3,1,14,2
1019,48,6,2,0,3,2
1019,53,6,3,1,9,3
1019,119,6,1,0,3,5
1019,240,6,4,0,3,3
1019,508,6,4,1,11,3
1019,523,6,4,1,14,4
1019,538,6,3,1,11,3
1019,575,6,1,0,3,5
1019,621,6,3,1,2,3
1019,661,6,1,0,3,4
1019,722,6,1,0,3,5
1019,944,6,5,1,11,2
1019,959,6,1,0,3,5
1019,1156,6,6,1,11,2
1019,1158,6,5,1,9,2
1019,1353,6,2,0,3,3
1019,1355,6,5,0,3,4
1019,1632,6,4,0,3,1
1019,1709,6,2,1,11,3
1019,1711,6,1,0,3,5
1019,1881,6,1,0,3,4
1019,1897,6,5,1,6,1
1019,1925,6,5,1,6,2
1019,1939,6,1,0,3,1
1019,2085,6,1,0,3,4
1019,2105,6,5,1,6,2
1019,2147,6,4,1,14,2
1020,82,2,2,0,9,4
1020,624,2,1,0,9,5
1020,664,2,2,1,11,4
1020,790,2,1,1,11,1
1020,849,2,1,1,2,5
1020,1203,2,2,1,3,1
1020,1207,2,1,0,9,4
1020,1312,2,1,0,9,1
1020,1666,2,2,1,14,3
1020,1722,2,2,1,11,4
1020,1797,2,2,1,14,3
1021,65,2,1,1,2,4
1021,66,2,1,0,11,5
1021,96,2,1,0,11,3
1021,1084,2,2,1,9,2
1021,1155,2,1,0,11,4
1021,2013,2,2,0,11,4
1022,15,8,4,0,7,2
1022,64,8,3,0,7,5
1022,72,8,5,1,2,2
1022,126,8,3,0,7,3
1022,144,8,3,0,7,5
1022,145,8,4,0,7,2
1022,150,8,2,1,8,1
1022,280,8,4,0,7,2
1022,287,8,6,0,7,3
1022,296,8,6,1,11,5
1022,297,8,6,1,9,3
1022,369,8,6,1,6,3
1022,380,8,2,1,10,2
1022,390,8,1,0,7,3
1022,499,8,2,1,10,4
1022,548,8,4,0,7,3
1022,554,8,6,1,6,4
1022,616,8,3,0,7,3
1022,676,8,6,1,4,4
1022,690,8,2,0,7,2
1022,714,8,3,0,7,2
1022,736,8,1,1,8,1
1022,741,8,6,1,4,3
1022,858,8,3,0,7,5
1022,900,8,4,0,7,3
1022,909,8,5,0,7,3
1022,930,8,5,1,4,1
1022,963,8,3,0,7,1
1022,1028,8,5,1,4,2
1022,1036,8,4,0,7,3
1022,1050,8,6,1,6,3
1022,1056,8,2,1,8,5
1022,1104,8,6,0,7,1
1022,1195,8,6,0,7,4
1022,1262,8,1,0,7,1
1022,1277,8,3,0,7,5
1022,1330,8,4,0,7,4
1022,1385,8,3,0,7,5
1022,1396,8,5,1,1,5
1022,1416,8,2,0,7,3
1022,1466,8,2,0,7,5
1022,1487,8,6,0,7,2
1022,1579,8,6,0,7,3
1022,1594,8,6,1,4,2
1022,1612,8,6,1,6,2
1022,1649,8,1,0,7,5
1022,1652,8,3,0,7,3
1022,1685,8,1,1,4,2
1022,1725,8,4,0,7,2
1022,1802,8,6,0,7,1
1022,1850,8,2,0,7,1
1022,1852,8,1,0,7,3
1022,1864,8,6,0,7,3
1022,1866,8,6,0,7,5
1022,1877,8,6,0,7,3
1022,1900,8,6,1,8,1
1022,1946,8,4,0,7,5
1022,1982,8,3,0,7,5
1022,2004,8,4,0,7,4
1022,2008,8,2,0,7,2
1022,2032,8,2,1,10,4
1022,2034,8,6,1,6,5
1023,56,2,1,0,12,3
1023,143,2,2,0,12,4
1023,179,2,1,0,12,1
1023,220,2,1,0,12,2
1023,252,2,1,1,6,5
1023,260,2,2,0,12,2
1023,297,2,1,1,9,3
1023,363,2,2,1,6,5
1023,401,2,1,1,4,3
1023,417,2,2,0,12,5
1023,436,2,1,0,12,4
1023,446,2,1,1,6,5
1023,602,2,1,0,12,1
1023,659,2,2,0,12,2
1023,675,2,1,0,12,1
1023,827,2,2,0,12,3
1023,932,2,1,0,12,4
1023,945,2,2,1,4,4
1023,1086,2,2,1,6,3
1023,1140,2,2,0,12,1
1023,1246,2,1,0,12,2
1023,1301,2,2,0,12,2
1023,1314,2,1,0,12,4
1023,1537,2,1,0,12,1
1023,1578,2,2,0,12,5
1023,1705,2,1,1,11,4
1023,1729,2,1,0,12,2
1023,1780,2,1,1,11,2
1023,1816,2,2,0,12,1
1024,25,4,1,0,5,4
1024,45,4,3,0,5,5
1024,150,4,1,1,8,3
1024,236,4,3,0,5,3
1024,428,4,2,0,5,5
1024,453,4,1,0,5,5
1024,561,4,3,1,1,5
1024,599,4,3,0,5,5
1024,670,4,2,0,5,1
1024,713,4,1,0,5,3
1024,756,4,1,0,5,2
1024,763,4,1,0,5,5
1024,801,4,4,0,5,5
1024,842,4,1,0,5,5
1024,899,4,3,0,5,5
1024,1056,4,2,1,8,4
1024,1317,4,1,0,5,3
1024,1321,4,4,0,5,5
1024,1397,4,1,0,5,5
1024,1425,4,3,1,11,4
1024,1461,4,3,0,5,1
1024,1480,4,1,0,5,2
1024,1902,4,1,1,8,4
1024,2113,4,3,0,5,2
1025,8,6,1,1,12,1
1025,129,6,1,1,14,3
1025,240,6,4,0,3,4
1025,275,6,1,0,3,4
1025,335,6,1,1,12,1
1025,538,6,3,1,11,3
1025,575,6,1,0,3,4
1025,621,6,3,1,2,1
1025,740,6,2,1,15,3
1025,787,6,1,1,12,1
1025,829,6,1,1,1,3
1025,944,6,5,1,11,5
1025,972,6,2,1,4,3
1025,1244,6,1,0,3,3
1025,1580,6,1,1,14,5
1025,1673,6,1,1,1,5
1025,1711,6,1,0,3,4
1025,1842,6,6,0,3,2
1025,1897,6,5,1,6,1
1025,1925,6,5,1,6,1
1025,1939,6,1,0,3,1
1025,1964,6,1,1,12,3
1025,2036,6,2,1,8,3
1025,2085,6,1,0,3,2
1026,252,2,1,1,6,3
1026,260,2,2,0,12,4
1026,297,2,1,1,9,2
1026,401,2,2,1,4,3
1026,436,2,1,0,12,2
1026,602,2,1,0,12,2
1026,675,2,1,0,12,2
1026,827,2,2,0,12,5
1026,945,2,2,1,4,2
1026,1086,2,2,1,6,3
1026,1513,2,1,0,12,5
1026,1537,2,2,0,12,4
1026,1578,2,2,0,12,3
1026,1705,2,1,1,11,3
1026,1780,2,1,1,11,2
1026,1816,2,2,0,12,1
1026,2086,2,2,0,12,4
1027,275,2,1,0,3,5
1027,432,2,2,0,3,2
1027,538,2,2,1,11,1
1027,918,2,1,0,3,1
1027,944,2,1,1,11,2
1027,1018,2,2,0,3,2
1027,1557,2,1,0,3,1
1027,1566,2,1,1,9,1
1027,1760,2,1,1,6,3
1027,1842,2,2,0,3,1
1027,1919,2,1,0,3,3
1027,1925,2,1,1,6,1
1028,57,4,5,1,11,1
1028,65,4,4,0,2,5
1028,314,4,2,1,11,3
1028,507,4,6,1,11,1
1028,790,4,5,1,11,5
1028,1067,4,1,0,2,2
1028,1361,4,2,0,2,2
1028,1387,4,4,1,8,4
1028,1504,4,1,1,11,5
1028,1694,4,1,0,2,4
1028,1722,4,5,1,11,5
1028,1840,4,4,1,11,4
1028,1845,4,4,1,11,1
1028,1900,4,2,1,8,3
1029,436,2,1,0,12,3
1029,446,2,1,1,6,3
1029,602,2,1,0,12,5
1029,675,2,1,0,12,5
1029,1336,2,1,1,6,3
1029,1468,2,1,1,11,2
1029,1510,2,1,1,6,5
1029,1676,2,1,1,6,5
1029,1780,2,1,1,11,1
1030,275,2,1,0,3,3
1030,538,2,2,1,11,1
1030,615,2,2,1,1,4
1030,918,2,1,0,3,1
1030,944,2,1,1,11,5
1030,1018,2,2,0,3,4
1030,1566,2,1,1,9,3
1030,1842,2,2,0,3,1
1030,1919,2,1,0,3,3
1030,1925,2,1,1,6,5
1031,182,6,2,1,14,1
1031,228,6,1,0,9,3
1031,305,6,2,0,9,2
1031,356,6,1,0,9,2
1031,420,6,1,0,9,2
1031,505,6,2,0,9,3
1031,587,6,2,0,9,4
1031,624,6,1,0,9,3
1031,873,6,1,0,9,3
1031,1123,6,2,1,8,3
1031,1135,6,2,0,9,4
1031,1306,6,3,0,9,2
1031,1354,6,1,0,9,2
1031,1626,6,1,0,9,4
1031,1763,6,2,0,9,1
1031,1784,6,2,0,9,3
1031,1893,6,3,0,9,4
1031,2116,6,1,0,9,2
1032,25,6,3,0,5,4
1032,45,6,5,0,5,5
1032,236,6,5,0,5,3
1032,428,6,4,0,5,5
1032,453,6,3,0,5,3
1032,599,6,5,0,5,4
1032,756,6,3,0,5,4
1032,763,6,3,0,5,4
1032,801,6,6,0,5,3
1032,842,6,3,0,5,5
1032,899,6,3,0,5,2
1032,1090,6,3,0,5,2
1032,1317,6,3,0,5,2
1032,1397,6,3,0,5,3
1032,1724,6,5,0,5,3
1032,2113,6,5,0,5,2
1033,115,8,3,0,5,3
1033,117,8,4,0,5,3
1033,125,8,1,0,5,3
1033,150,8,1,1,8,3
1033,224,8,1,0,5,3
1033,378,8,3,0,5,5
1033,484,8,2,0,5,5
1033,536,8,1,0,5,4
1033,756,8,1,0,5,5
1033,763,8,3,0,5,3
1033,1023,8,3,0,5,2
1033,1056,8,2,1,8,4
1033,1157,8,3,0,5,3
1033,1321,8,3,0,5,5
1033,1439,8,2,0,5,5
1033,1813,8,1,0,5,3
1033,1834,8,4,0,5,1
1033,2108,8,3,0,5,3
1034,99,2,1,0,1,5
1034,193,2,2,1,10,5
1034,442,2,1,0,1,4
1034,949,2,1,0,1,1
1034,1029,2,2,0,1,1
1034,1247,2,2,0,1,2
1034,1424,2,2,0,1,5
1034,1523,2,2,0,1,5
1034,1602,2,1,0,1,3
1034,1615,2,1,0,1,4
1034,1627,2,2,0,1,4
1034,1631,2,1,0,1,5
1034,1819,2,1,0,1,5
1034,1942,2,2,0,1,5
1034,1983,2,1,0,1,2
1034,2090,2,1,0,1,4
1034,2118,2,1,0,1,3
1035,92,2,2,0,6,2
1035,347,2,2,0,6,2
1035,446,2,2,0,6,5
1035,516,2,2,0,6,5
1035,562,2,2,0,6,3
1035,702,2,2,0,6,5
1035,936,2,2,0,6,4
1035,977,2,2,0,6,4
1035,1687,2,2,0,6,3
1035,1827,2,2,0,6,5
1035,1900,2,2,1,8,4
1036,8,6,3,0,12,1
1036,56,6,3,0,12,4
1036,102,6,5,1,1,1
1036,109,6,5,1,6,1
1036,112,6,5,1,15,4
1036,335,6,3,0,12,2
1036,375,6,5,1,1,5
1036,438,6,5,1,1,1
1036,474,6,6,1,1,3
1036,686,6,5,1,1,2
1036,692,6,4,0,12,2
1036,1030,6,6,1,6,1
1036,1191,6,3,0,12,5
1036,1255,6,5,0,12,5
1036,1411,6,3,0,12,3
1036,1471,6,5,1,6,3
1036,1575,6,5,0,12,5
1036,1673,6,3,1,1,3
1036,1718,6,6,1,8,5
1036,1923,6,6,0,12,3
1036,1948,6,6,1,15,5
1036,1959,6,5,1,6,1
1036,1964,6,3,0,12,5
1036,1966,6,3,0,12,5
1036,2015,6,6,0,12,5
1037,15,4,1,0,7,2
1037,64,4,1,0,7,3
1037,67,4,2,1,4,1
1037,126,4,3,0,7,4
1037,150,4,3,1,8,1
1037,156,4,2,0,7,5
1037,163,4,1,0,7,5
1037,260,4,4,1,12,3
1037,296,4,2,1,11,4
1037,297,4,4,1,9,3
1037,369,4,3,1,6,3
1037,419,4,3,1,8,5
1037,494,4,1,1,9,4
1037,548,4,1,0,7,5
1037,554,4,3,1,6,4
1037,603,4,4,1,8,2
1037,690,4,1,0,7,3
1037,737,4,2,1,4,2
1037,772,4,2,0,7,3
1037,827,4,4,1,12,4
1037,860,4,2,0,7,4
1037,900,4,2,0,7,3
1037,911,4,4,0,7,4
1037,973,4,4,1,4,1
1037,977,4,3,1,6,5
1037,1082,4,1,0,7,5
1037,1186,4,2,1,4,1
1037,1284,4,4,1,4,3
1037,1487,4,2,0,7,2
1037,1579,4,1,0,7,5
1037,1594,4,2,1,4,5
1037,1616,4,1,0,7,4
1037,1649,4,1,0,7,3
1037,1701,4,2,1,2,5
1037,1736,4,4,1,12,1
1037,1747,4,2,1,4,4
1037,1755,4,1,1,11,4
1037,1850,4,2,0,7,5
1037,2034,4,3,1,6,5
1037,2156,4,1,0,7,2
1038,119,4,1,0,3,4
1038,240,4,4,0,3,5
1038,275,4,3,0,3,5
1038,538,4,1,1,11,1
1038,575,4,1,0,3,4
1038,621,4,1,1,2,2
1038,638,4,1,0,3,2
1038,918,4,2,0,3,1
1038,959,4,1,0,3,4
1038,1158,4,3,1,9,2
1038,1244,4,3,0,3,5
1038,1482,4,1,0,3,3
1038,1711,4,2,0,3,5
1039,15,6,2,0,7,3
1039,64,6,2,0,7,2
1039,67,6,4,1,4,4
1039,145,6,2,0,7,5
1039,150,6,5,1,8,2
1039,163,6,3,0,7,4
1039,229,6,2,0,7,3
1039,260,6,6,1,12,5
1039,265,6,3,0,7,5
1039,280,6,2,0,7,3
1039,296,6,4,1,11,5
1039,307,6,1,1,2,5
1039,369,6,5,1,6,4
1039,494,6,3,1,9,2
1039,548,6,2,0,7,4
1039,616,6,3,0,7,5
1039,679,6,3,0,7,1
1039,714,6,2,0,7,4
1039,737,6,4,1,4,5
1039,772,6,4,0,7,1
1039,827,6,6,1,12,3
1039,860,6,4,0,7,3
1039,900,6,4,0,7,3
1039,909,6,2,0,7,4
1039,973,6,6,1,4,1
1039,985,6,2,0,7,1
1039,986,6,2,0,7,3
1039,1082,6,3,0,7,4
1039,1186,6,4,1,4,1
1039,1279,6,4,1,2,2
1039,1284,6,6,1,4,3
1039,1396,6,6,1,1,4
1039,1466,6,3,0,7,2
1039,1487,6,4,0,7,3
1039,1579,6,3,0,7,3
1039,1594,6,4,1,4,4
1039,1649,6,2,0,7,4
1039,1736,6,6,1,12,1
1039,1747,6,4,1,4,5
1039,1805,6,2,0,7,5
1039,1850,6,2,0,7,3
1039,1864,6,2,0,7,1
1039,1946,6,2,0,7,3
1039,1982,6,1,0,7,4
1039,2004,6,2,0,7,4
1039,2008,6,2,0,7,4
1039,2117,6,2,0,7,3
1039,2128,6,2,0,7,3
1040,57,6,3,1,11,2
1040,61,6,4,0,14,4
1040,70,6,5,1,11,4
1040,82,6,6,1,9,3
1040,135,6,1,0,14,1
1040,164,6,2,1,1,4
1040,171,6,2,0,14,3
1040,474,6,2,1,1,2
1040,664,6,5,1,11,3
1040,704,6,4,1,11,4
1040,774,6,2,1,1,4
1040,866,6,4,1,2,4
1040,958,6,2,1,1,3
1040,989,6,1,0,14,4
1040,1094,6,2,1,1,4
1040,1115,6,4,1,11,2
1040,1122,6,1,0,14,1
1040,1127,6,3,0,14,5
1040,1203,6,6,1,3,3
1040,1264,6,3,1,11,3
1040,1355,6,2,1,3,4
1040,1356,6,3,0,14,2
1040,1587,6,2,1,1,1
1040,1645,6,2,0,14,3
1040,1666,6,6,0,14,4
1040,1672,6,3,0,14,3
1040,1784,6,5,1,9,2
1040,1797,6,6,0,14,1
1040,1840,6,6,1,11,3
1040,2052,6,1,0,14,3
1040,2123,6,1,0,14,3
1041,70,8,6,1,11,3
1041,182,8,6,1,14,5
1041,228,8,1,0,9,4
1041,251,8,2,1,1,5
1041,358,8,5,0,9,3
1041,420,8,3,0,9,4
1041,587,8,6,0,9,4
1041,624,8,3,0,9,3
1041,626,8,6,1,14,4
1041,802,8,6,0,9,3
1041,805,8,6,0,9,2
1041,870,8,4,0,9,2
1041,881,8,5,0,9,3
1041,939,8,6,1,14,1
1041,989,8,3,1,14,5
1041,1202,8,3,1,1,4
1041,1207,8,6,0,9,4
1041,1354,8,1,0,9,3
1041,1626,8,1,0,9,3
1041,1643,8,6,1,11,2
1041,1686,8,4,1,8,5
1041,1748,8,6,1,11,3
1041,1763,8,4,0,9,2
1041,1784,8,3,0,9,4
1041,1817,8,6,1,11,3
1041,1829,8,4,0,9,5
1041,1893,8,5,0,9,5
1041,1904,8,2,1,1,3
1041,2002,8,3,1,8,5
1041,2048,8,2,1,1,3
1041,2116,8,3,0,9,2
1041,2160,8,6,1,2,5
1042,19,4,4,1,15,2
1042,214,4,1,0,4,1
1042,296,4,2,1,11,5
1042,307,4,4,1,2,5
1042,494,4,1,1,9,5
1042,540,4,4,0,4,1
1042,554,4,2,1,6,1
1042,563,4,2,1,15,3
1042,682,4,1,0,4,1
1042,772,4,2,1,7,1
1042,827,4,2,1,12,5
1042,945,4,2,0,4,4
1042,971,4,2,1,15,5
1042,1025,4,2,0,4,5
1042,1186,4,2,0,4,3
1042,1412,4,2,1,12,5
1042,1612,4,3,1,6,5
1042,1701,4,2,1,2,3
1042,1755,4,1,1,11,2
1042,1808,4,1,0,4,2
1042,1866,4,4,1,7,4
1043,15,2,1,0,7,4
1043,126,2,1,0,7,4
1043,260,2,2,1,12,2
1043,296,2,1,1,11,5
1043,297,2,2,1,9,3
1043,548,2,1,0,7,4
1043,603,2,2,1,8,3
1043,827,2,2,1,12,1
1043,911,2,2,0,7,3
1043,977,2,1,1,6,3
1043,1850,2,2,0,7,1
1044,275,2,1,0,3,3
1044,432,2,1,0,3,5
1044,538,2,2,1,11,5
1044,918,2,1,0,3,2
1044,944,2,1,1,11,5
1044,1018,2,2,0,3,4
1044,1557,2,1,0,3,4
1044,1566,2,1,1,9,3
1044,1760,2,1,1,6,3
1044,1842,2,2,0,3,2
1044,1919,2,1,0,3,5
1044,1925,2,1,1,6,4
1045,65,2,1,1,2,4
1045,66,2,1,0,11,4
1045,96,2,1,0,11,5
1045,327,2,2,1,2,5
1045,1084,2,2,1,9,3
1045,1155,2,1,0,11,3
1045,1267,2,2,1,2,5
1045,2013,2,2,0,11,2
1046,63,8,6,0,10,2
1046,67,8,5,1,4,3
1046,95,8,4,0,10,4
1046,147,8,6,1,4,3
1046,150,8,5,1,8,1
1046,230,8,6,1,4,3
1046,233,8,6,1,3,3
1046,248,8,4,0,10,4
1046,273,8,6,0,10,1
1046,323,8,4,0,10,4
1046,382,8,1,0,10,4
1046,429,8,1,0,10,2
1046,554,8,6,1,6,3
1046,603,8,6,1,8,1
1046,613,8,4,1,8,3
1046,647,8,4,1,12,3
1046,688,8,5,0,10,1
1046,714,8,6,1,7,5
1046,875,8,6,1,4,5
1046,964,8,4,1,8,4
1046,979,8,5,0,10,2
1046,1185,8,5,1,4,2
1046,1186,8,4,1,4,4
1046,1198,8,1,0,10,5
1046,1383,8,1,1,14,1
1046,1437,8,4,0,10,5
1046,1438,8,1,1,4,4
1046,1449,8,6,1,4,3
1046,1457,8,6,1,4,3
1046,1479,8,4,0,10,1
1046,1491,8,5,0,10,3
1046,1594,8,4,1,4,2
1046,1596,8,1,0,10,4
1046,1749,8,5,0,10,1
1046,1780,8,6,1,11,1
1046,1782,8,5,1,4,2
1046,1877,8,6,1,7,3
1046,1893,8,6,1,9,3
1046,1939,8,6,1,3,4
1046,2079,8,6,1,11,2
1046,2084,8,1,0,10,3
1047,42,8,6,1,11,3
1047,150,8,2,1,8,3
1047,151,8,6,0,9,1
1047,182,8,6,1,14,4
1047,301,8,4,1,4,2
1047,305,8,1,0,9,1
1047,358,8,5,0,9,2
1047,420,8,4,0,9,2
1047,485,8,3,1,3,5
1047,555,8,1,1,14,2
1047,587,8,6,0,9,3
1047,603,8,2,1,8,2
1047,620,8,1,1,14,2
1047,624,8,2,0,9,5
1047,626,8,6,1,14,1
1047,627,8,2,1,8,3
1047,802,8,6,0,9,5
1047,805,8,6,0,9,2
1047,870,8,4,0,9,3
1047,881,8,5,0,9,5
1047,939,8,6,1,14,3
1047,1027,8,4,1,4,2
1047,1056,8,2,1,8,5
1047,1202,8,3,1,1,2
1047,1207,8,6,0,9,4
1047,1354,8,5,0,9,5
1047,1355,8,3,1,3,4
1047,1390,8,3,0,9,2
1047,1530,8,1,0,9,4
1047,1632,8,2,1,3,3
1047,1643,8,6,1,11,2
1047,1688,8,3,0,9,5
1047,1748,8,6,1,11,3
1047,1763,8,4,0,9,2
1047,1817,8,6,1,11,3
1047,1829,8,4,0,9,1
1047,1893,8,5,0,9,3
1047,1899,8,3,1,14,5
1047,2002,8,4,1,8,4
1047,2026,8,2,1,8,3
1047,2100,8,3,0,9,4
1047,2116,8,2,0,9,3
1047,2160,8,6,1,2,2
1048,34,8,6,1,14,4
1048,119,8,6,1,3,2
1048,150,8,4,1,8,3
1048,240,8,6,1,3,5
1048,320,8,3,0,1,4
1048,326,8,2,0,1,4
1048,474,8,4,0,1,2
1048,621,8,6,1,2,1
1048,638,8,3,1,3,3
1048,661,8,2,1,3,5
1048,672,8,4,0,1,3
1048,718,8,6,1,3,2
1048,829,8,3,0,1,1
1048,944,8,6,1,11,5
1048,1022,8,2,0,1,1
1048,1056,8,4,1,8,2
1048,1094,8,2,0,1,5
1048,1202,8,3,0,1,4
1048,1252,8,3,0,1,5
1048,1382,8,2,1,3,5
1048,1482,8,6,1,3,1
1048,1587,8,2,0,1,3
1048,1632,8,4,1,3,3
1048,1692,8,4,0,1,3
1048,1709,8,6,1,11,4
1048,1711,8,6,1,3,5
1048,1730,8,3,0,1,1
1048,1757,8,4,0,1,4
1048,1781,8,6,1,3,1
1048,1904,8,2,0,1,2
1048,1907,8,6,1,14,3
1048,1939,8,2,1,3,2
1048,2002,8,6,1,8,4
1048,2007,8,4,1,3,3
1048,2087,8,2,1,3,3
1048,2147,8,6,1,14,1
1049,51,8,1,1,3,4
1049,240,8,5,1,3,5
1049,275,8,4,1,3,4
1049,326,8,1,0,1,4
1049,456,8,3,0,1,5
1049,474,8,3,0,1,3
1049,621,8,6,1,2,5
1049,638,8,6,1,3,5
1049,672,8,1,0,1,4
1049,718,8,6,1,3,1
1049,829,8,1,0,1,3
1049,944,8,6,1,11,3
1049,1087,8,5,0,1,3
1049,1094,8,1,0,1,3
1049,1382,8,2,1,3,1
1049,1587,8,1,0,1,5
1049,1709,8,6,1,11,4
1049,1711,8,6,1,3,2
1049,1718,8,5,1,8,3
1049,1757,8,4,0,1,4
1049,1781,8,6,1,3,5
1049,1904,8,1,0,1,5
1049,2007,8,4,1,3,3
1049,2067,8,5,1,8,5
1049,2087,8,2,1,3,4
1049,2147,8,6,1,14,1
1050,25,8,5,0,5,3
1050,115,8,3,0,5,4
1050,117,8,4,0,5,4
1050,125,8,1,0,5,1
1050,224,8,1,0,5,4
1050,353,8,1,0,5,4
1050,378,8,1,0,5,4
1050,428,8,6,0,5,3
1050,453,8,1,0,5,4
1050,536,8,1,0,5,2
1050,670,8,4,0,5,3
1050,763,8,3,0,5,4
1050,801,8,3,0,5,5
1050,842,8,5,0,5,2
1050,899,8,5,0,5,3
1050,1023,8,3,0,5,4
1050,1157,8,1,0,5,3
1050,1317,8,5,0,5,1
1050,1397,8,1,0,5,4
1050,1439,8,3,0,5,4
1050,1902,8,5,1,8,3
1050,2113,8,3,0,5,3
1051,53,8,6,0,9,1
1051,182,8,2,1,14,5
1051,183,8,5,1,8,3
1051,228,8,5,0,9,4
1051,298,8,2,0,9,3
1051,305,8,5,0,9,2
1051,358,8,6,0,9,1
1051,420,8,6,0,9,1
1051,505,8,5,0,9,3
1051,587,8,6,0,9,4
1051,624,8,6,0,9,5
1051,626,8,6,1,14,4
1051,657,8,6,1,8,1
1051,802,8,6,0,9,4
1051,805,8,6,0,9,3
1051,849,8,6,1,2,3
1051,870,8,6,0,9,4
1051,881,8,6,0,9,3
1051,939,8,6,1,14,3
1051,1027,8,6,1,4,4
1051,1084,8,5,0,9,2
1051,1158,8,5,0,9,2
1051,1161,8,6,1,11,5
1051,1207,8,2,0,9,3
1051,1357,8,6,1,8,4
1051,1390,8,5,0,9,4
1051,1458,8,6,0,9,2
1051,1636,8,2,0,9,4
1051,1756,8,5,1,11,2
1051,1763,8,6,0,9,3
1051,1817,8,6,1,11,1
1051,1884,8,6,1,11,2
1051,1893,8,6,0,9,5
1051,1904,8,6,1,1,4
1051,2100,8,5,0,9,3
1051,2129,8,5,1,14,5
1052,27,6,5,1,6,4
1052,79,6,5,0,4,5
1052,118,6,6,0,4,4
1052,128,6,2,0,4,4
1052,214,6,2,0,4,1
1052,296,6,6,1,11,3
1052,307,6,5,1,2,4
1052,401,6,6,0,4,3
1052,540,6,6,0,4,3
1052,554,6,6,1,6,5
1052,603,6,6,1,8,1
1052,669,6,2,0,4,3
1052,693,6,5,1,2,2
1052,740,6,2,1,15,3
1052,781,6,4,0,4,5
1052,819,6,1,1,12,1
1052,827,6,5,1,12,4
1052,885,6,2,0,4,4
1052,893,6,6,0,4,2
1052,900,6,5,1,7,2
1052,962,6,1,0,4,3
1052,972,6,2,0,4,4
1052,973,6,6,0,4,2
1052,1035,6,1,0,4,1
1052,1106,6,3,0,4,4
1052,1241,6,2,0,4,5
1052,1284,6,6,0,4,4
1052,1501,6,1,0,4,2
1052,1513,6,1,1,12,3
1052,1537,6,1,1,12,2
1052,1594,6,6,0,4,4
1052,1608,6,1,1,12,2
1052,1691,6,2,0,4,3
1052,1718,6,4,1,8,4
1052,1738,6,1,0,4,4
1052,1747,6,6,0,4,4
1052,1803,6,2,0,4,3
1052,1880,6,5,1,6,2
1052,1998,6,4,0,4,3
1053,84,6,3,0,10,5
1053,150,6,3,1,8,1
1053,273,6,6,0,10,1
1053,317,6,2,0,10,2
1053,377,6,2,0,10,3
1053,382,6,1,0,10,4
1053,411,6,1,0,10,4
1053,441,6,2,0,10,2
1053,453,6,5,1,5,1
1053,642,6,1,0,10,4
1053,678,6,2,0,10,1
1053,701,6,2,0,10,2
1053,714,6,6,1,7,1
1053,801,6,3,1,5,5
